QPER,Computers and peripheral equipment,Communication equipment,Medical equipment and instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Fabricated metal products,Engines and turbines,Metalworking machinery,"Special industry machinery, n.e.c.","General industrial, including materials handling, equipment","Electrical transmission, distribution, and industrial apparatus",Light trucks (including utility vehicles),"Other trucks, buses, and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Furniture and fixtures,Agricultural machinery,Construction machinery,Mining and oilfield machinery,Service industry machinery,"Electrical equipment, n.e.c.",Other nonresidential equipment,Office,Health care,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Other commercial,Manufacturing,Power and communication,Electric,Other power,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Amusement and recreation,Air,Land,Farm,Other (L66),Housing units,1 to 4 unit,5-or more-unit,Manufactured homes,Brokers' commissions and other ownership transfer costs,Improvements,Other residential,Prepackaged,Custom,Own account,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, excluding pharmaceutical and medicine",Semiconductor and other electronic component manufacturing,"Motor vehicles, bodies and trailers, and parts manufacturing",Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other (L103)
2019Q1,113.60900000000001,128.743,107.86800000000001,37.485,7.582,4.613,22.298000000000002,10.152000000000001,33.728,47.97,98.311,49.418,161.493,60.961,19.97,29.282,5.5920000000000005,12.393,48.596000000000004,34.215,43.109,28.304000000000002,32.197,8.376,72.807,88.361,41.365,23.631,5.162,12.572000000000001,14.615,9.309000000000001,34.757,13.337,79.903,132.675,78.913,31.677,22.086000000000002,107.292,9.906,3.73,21.005,18.943,4.705,11.925,7.987,2.224,373.059,286.65500000000003,74.586,11.818,167.719,265.946,4.559,196.555,179.574,71.223,103.807,11.084,37.963,26.466,10.883000000000001,64.116,12.532,6.817,22.845,19.052,51.050000000000004,9.539,8.306000000000001,3.979
2019Q2,113.60900000000001,128.743,107.86800000000001,37.485,7.582,4.613,22.298000000000002,10.152000000000001,33.728,47.97,98.311,49.418,161.493,60.961,19.97,29.282,5.5920000000000005,12.393,48.596000000000004,34.215,43.109,28.304000000000002,32.197,8.376,72.807,88.361,41.365,23.631,5.162,12.572000000000001,14.615,9.309000000000001,34.757,13.337,79.903,132.675,78.913,31.677,22.086000000000002,107.292,9.906,3.73,21.005,18.943,4.705,11.925,7.987,2.224,373.059,286.65500000000003,74.586,11.818,167.719,265.946,4.559,196.555,179.574,71.223,103.807,11.084,37.963,26.466,10.883000000000001,64.116,12.532,6.817,22.845,19.052,51.050000000000004,9.539,8.306000000000001,3.979
2019Q3,113.60900000000001,128.743,107.86800000000001,37.485,7.582,4.613,22.298000000000002,10.152000000000001,33.728,47.97,98.311,49.418,161.493,60.961,19.97,29.282,5.5920000000000005,12.393,48.596000000000004,34.215,43.109,28.304000000000002,32.197,8.376,72.807,88.361,41.365,23.631,5.162,12.572000000000001,14.615,9.309000000000001,34.757,13.337,79.903,132.675,78.913,31.677,22.086000000000002,107.292,9.906,3.73,21.005,18.943,4.705,11.925,7.987,2.224,373.059,286.65500000000003,74.586,11.818,167.719,265.946,4.559,196.555,179.574,71.223,103.807,11.084,37.963,26.466,10.883000000000001,64.116,12.532,6.817,22.845,19.052,51.050000000000004,9.539,8.306000000000001,3.979
2019Q4,113.60900000000001,128.743,107.86800000000001,37.485,7.582,4.613,22.298000000000002,10.152000000000001,33.728,47.97,98.311,49.418,161.493,60.961,19.97,29.282,5.5920000000000005,12.393,48.596000000000004,34.215,43.109,28.304000000000002,32.197,8.376,72.807,88.361,41.365,23.631,5.162,12.572000000000001,14.615,9.309000000000001,34.757,13.337,79.903,132.675,78.913,31.677,22.086000000000002,107.292,9.906,3.73,21.005,18.943,4.705,11.925,7.987,2.224,373.059,286.65500000000003,74.586,11.818,167.719,265.946,4.559,196.555,179.574,71.223,103.807,11.084,37.963,26.466,10.883000000000001,64.116,12.532,6.817,22.845,19.052,51.050000000000004,9.539,8.306000000000001,3.979
2020Q1,121.12700000000001,121.56,106.211,34.148,7.257000000000001,4.264,19.990000000000002,9.742,30.986,42.01,91.59400000000001,47.385,104.84,42.132,5.031,39.868,6.131,7.773000000000001,45.433,32.723,34.024,25.453,31.875,9.116,71.57000000000001,91.69,43.954,22.791,6.141,15.022,10.923,8.756,42.377,14.767,74.349,129.97,84.109,22.115000000000002,23.746000000000002,58.963,8.977,3.468,17.903,16.258,4.461,11.297,8.415000000000001,1.799,413.749,318.999,82.258,12.491,191.617,293.757,4.253,215.263,187.67000000000002,75.266,110.18900000000001,10.82,44.132,25.888,11.368,65.186,14.622,7.199,24.38,18.821,49.179,9.134,8.436,3.742
2020Q2,121.12700000000001,121.56,106.211,34.148,7.257000000000001,4.264,19.990000000000002,9.742,30.986,42.01,91.59400000000001,47.385,104.84,42.132,5.031,39.868,6.131,7.773000000000001,45.433,32.723,34.024,25.453,31.875,9.116,71.57000000000001,91.69,43.954,22.791,6.141,15.022,10.923,8.756,42.377,14.767,74.349,129.97,84.109,22.115000000000002,23.746000000000002,58.963,8.977,3.468,17.903,16.258,4.461,11.297,8.415000000000001,1.799,413.749,318.999,82.258,12.491,191.617,293.757,4.253,215.263,187.67000000000002,75.266,110.18900000000001,10.82,44.132,25.888,11.368,65.186,14.622,7.199,24.38,18.821,49.179,9.134,8.436,3.742
2020Q3,121.12700000000001,121.56,106.211,34.148,7.257000000000001,4.264,19.990000000000002,9.742,30.986,42.01,91.59400000000001,47.385,104.84,42.132,5.031,39.868,6.131,7.773000000000001,45.433,32.723,34.024,25.453,31.875,9.116,71.57000000000001,91.69,43.954,22.791,6.141,15.022,10.923,8.756,42.377,14.767,74.349,129.97,84.109,22.115000000000002,23.746000000000002,58.963,8.977,3.468,17.903,16.258,4.461,11.297,8.415000000000001,1.799,413.749,318.999,82.258,12.491,191.617,293.757,4.253,215.263,187.67000000000002,75.266,110.18900000000001,10.82,44.132,25.888,11.368,65.186,14.622,7.199,24.38,18.821,49.179,9.134,8.436,3.742
2020Q4,121.12700000000001,121.56,106.211,34.148,7.257000000000001,4.264,19.990000000000002,9.742,30.986,42.01,91.59400000000001,47.385,104.84,42.132,5.031,39.868,6.131,7.773000000000001,45.433,32.723,34.024,25.453,31.875,9.116,71.57000000000001,91.69,43.954,22.791,6.141,15.022,10.923,8.756,42.377,14.767,74.349,129.97,84.109,22.115000000000002,23.746000000000002,58.963,8.977,3.468,17.903,16.258,4.461,11.297,8.415000000000001,1.799,413.749,318.999,82.258,12.491,191.617,293.757,4.253,215.263,187.67000000000002,75.266,110.18900000000001,10.82,44.132,25.888,11.368,65.186,14.622,7.199,24.38,18.821,49.179,9.134,8.436,3.742
2021Q1,141.625,130.677,112.774,37.425000000000004,8.851,4.76,22.194,9.743,34.029,44.714,103.623,54.68,91.849,51.929,11.845,36.845,6.447,7.746,48.038000000000004,38.962,41.377,25.521,33.974000000000004,9.764,79.389,88.303,45.300000000000004,22.504,5.88,16.917,10.378,8.318,52.046,14.131,80.943,129.797,85.869,21.347,22.581,59.137,10.627,3.089,16.662,16.421,4.763,11.032,8.464,2.111,546.312,433.01800000000003,95.834,17.46,232.809,329.868,3.1270000000000002,244.524,212.125,76.483,122.998,10.338000000000001,49.576,29.883,11.595,70.403,19.056,7.655,26.115000000000002,19.219,49.537,9.104000000000001,9.011000000000001,3.754
2021Q2,141.625,130.677,112.774,37.425000000000004,8.851,4.76,22.194,9.743,34.029,44.714,103.623,54.68,91.849,51.929,11.845,36.845,6.447,7.746,48.038000000000004,38.962,41.377,25.521,33.974000000000004,9.764,79.389,88.303,45.300000000000004,22.504,5.88,16.917,10.378,8.318,52.046,14.131,80.943,129.797,85.869,21.347,22.581,59.137,10.627,3.089,16.662,16.421,4.763,11.032,8.464,2.111,546.312,433.01800000000003,95.834,17.46,232.809,329.868,3.1270000000000002,244.524,212.125,76.483,122.998,10.338000000000001,49.576,29.883,11.595,70.403,19.056,7.655,26.115000000000002,19.219,49.537,9.104000000000001,9.011000000000001,3.754
2021Q3,141.625,130.677,112.774,37.425000000000004,8.851,4.76,22.194,9.743,34.029,44.714,103.623,54.68,91.849,51.929,11.845,36.845,6.447,7.746,48.038000000000004,38.962,41.377,25.521,33.974000000000004,9.764,79.389,88.303,45.300000000000004,22.504,5.88,16.917,10.378,8.318,52.046,14.131,80.943,129.797,85.869,21.347,22.581,59.137,10.627,3.089,16.662,16.421,4.763,11.032,8.464,2.111,546.312,433.01800000000003,95.834,17.46,232.809,329.868,3.1270000000000002,244.524,212.125,76.483,122.998,10.338000000000001,49.576,29.883,11.595,70.403,19.056,7.655,26.115000000000002,19.219,49.537,9.104000000000001,9.011000000000001,3.754
2021Q4,141.625,130.677,112.774,37.425000000000004,8.851,4.76,22.194,9.743,34.029,44.714,103.623,54.68,91.849,51.929,11.845,36.845,6.447,7.746,48.038000000000004,38.962,41.377,25.521,33.974000000000004,9.764,79.389,88.303,45.300000000000004,22.504,5.88,16.917,10.378,8.318,52.046,14.131,80.943,129.797,85.869,21.347,22.581,59.137,10.627,3.089,16.662,16.421,4.763,11.032,8.464,2.111,546.312,433.01800000000003,95.834,17.46,232.809,329.868,3.1270000000000002,244.524,212.125,76.483,122.998,10.338000000000001,49.576,29.883,11.595,70.403,19.056,7.655,26.115000000000002,19.219,49.537,9.104000000000001,9.011000000000001,3.754
2022Q1,154.43,144.651,117.70100000000001,40.274,9.315,5.873,24.713,10.318,35.595,46.422000000000004,111.805,66.113,89.717,71.364,6.506,30.21,7.0120000000000005,11.808,54.041000000000004,44.457,50.564,26.738,36.748,11.419,82.403,93.834,52.145,24.914,4.948,22.283,14.658,11.767,71.959,17.119,123.754,134.865,90.833,20.07,23.963,81.142,11.865,3.186,20.066,20.511,4.932,12.532,11.459,3.447,588.767,461.08500000000004,104.919,22.763,208.435,356.139,3.6950000000000003,278.573,238.197,84.261,136.905,10.843,52.723,36.661,14.987,75.819,21.869,8.569,28.594,22.591,54.754,9.69,10.895,4.742
2022Q2,154.43,144.651,117.70100000000001,40.274,9.315,5.873,24.713,10.318,35.595,46.422000000000004,111.805,66.113,89.717,71.364,6.506,30.21,7.0120000000000005,11.808,54.041000000000004,44.457,50.564,26.738,36.748,11.419,82.403,93.834,52.145,24.914,4.948,22.283,14.658,11.767,71.959,17.119,123.754,134.865,90.833,20.07,23.963,81.142,11.865,3.186,20.066,20.511,4.932,12.532,11.459,3.447,588.767,461.08500000000004,104.919,22.763,208.435,356.139,3.6950000000000003,278.573,238.197,84.261,136.905,10.843,52.723,36.661,14.987,75.819,21.869,8.569,28.594,22.591,54.754,9.69,10.895,4.742
2022Q3,154.43,144.651,117.70100000000001,40.274,9.315,5.873,24.713,10.318,35.595,46.422000000000004,111.805,66.113,89.717,71.364,6.506,30.21,7.0120000000000005,11.808,54.041000000000004,44.457,50.564,26.738,36.748,11.419,82.403,93.834,52.145,24.914,4.948,22.283,14.658,11.767,71.959,17.119,123.754,134.865,90.833,20.07,23.963,81.142,11.865,3.186,20.066,20.511,4.932,12.532,11.459,3.447,588.767,461.08500000000004,104.919,22.763,208.435,356.139,3.6950000000000003,278.573,238.197,84.261,136.905,10.843,52.723,36.661,14.987,75.819,21.869,8.569,28.594,22.591,54.754,9.69,10.895,4.742
2022Q4,154.43,144.651,117.70100000000001,40.274,9.315,5.873,24.713,10.318,35.595,46.422000000000004,111.805,66.113,89.717,71.364,6.506,30.21,7.0120000000000005,11.808,54.041000000000004,44.457,50.564,26.738,36.748,11.419,82.403,93.834,52.145,24.914,4.948,22.283,14.658,11.767,71.959,17.119,123.754,134.865,90.833,20.07,23.963,81.142,11.865,3.186,20.066,20.511,4.932,12.532,11.459,3.447,588.767,461.08500000000004,104.919,22.763,208.435,356.139,3.6950000000000003,278.573,238.197,84.261,136.905,10.843,52.723,36.661,14.987,75.819,21.869,8.569,28.594,22.591,54.754,9.69,10.895,4.742
2023Q1,143.133,142.83,119.953,41.037,8.964,5.0360000000000005,24.006,10.84,36.686,47.006,118.126,70.503,146.07,76.205,19.667,38.775,7.149,13.615,52.65,38.188,61.994,29.149,40.416000000000004,11.656,83.242,100.098,60.103,27.368000000000002,4.408,28.326,18.508,14.864,80.528,20.467,201.251,158.708,106.69200000000001,24.416,27.6,88.426,13.255,3.907,24.574,23.514,5.094,14.665000000000001,12.363,5.1000000000000005,554.5600000000001,412.413,125.294,16.853,171.47,362.943,3.866,301.528,250.066,93.018,151.136,12.092,53.309000000000005,35.03,19.457,78.81700000000001,19.343,9.207,31.241,25.385,56.284,10.15,12.814,5.832
2023Q2,143.133,142.83,119.953,41.037,8.964,5.0360000000000005,24.006,10.84,36.686,47.006,118.126,70.503,146.07,76.205,19.667,38.775,7.149,13.615,52.65,38.188,61.994,29.149,40.416000000000004,11.656,83.242,100.098,60.103,27.368000000000002,4.408,28.326,18.508,14.864,80.528,20.467,201.251,158.708,106.69200000000001,24.416,27.6,88.426,13.255,3.907,24.574,23.514,5.094,14.665000000000001,12.363,5.1000000000000005,554.5600000000001,412.413,125.294,16.853,171.47,362.943,3.866,301.528,250.066,93.018,151.136,12.092,53.309000000000005,35.03,19.457,78.81700000000001,19.343,9.207,31.241,25.385,56.284,10.15,12.814,5.832
2023Q3,143.133,142.83,119.953,41.037,8.964,5.0360000000000005,24.006,10.84,36.686,47.006,118.126,70.503,146.07,76.205,19.667,38.775,7.149,13.615,52.65,38.188,61.994,29.149,40.416000000000004,11.656,83.242,100.098,60.103,27.368000000000002,4.408,28.326,18.508,14.864,80.528,20.467,201.251,158.708,106.69200000000001,24.416,27.6,88.426,13.255,3.907,24.574,23.514,5.094,14.665000000000001,12.363,5.1000000000000005,554.5600000000001,412.413,125.294,16.853,171.47,362.943,3.866,301.528,250.066,93.018,151.136,12.092,53.309000000000005,35.03,19.457,78.81700000000001,19.343,9.207,31.241,25.385,56.284,10.15,12.814,5.832
2023Q4,143.133,142.83,119.953,41.037,8.964,5.0360000000000005,24.006,10.84,36.686,47.006,118.126,70.503,146.07,76.205,19.667,38.775,7.149,13.615,52.65,38.188,61.994,29.149,40.416000000000004,11.656,83.242,100.098,60.103,27.368000000000002,4.408,28.326,18.508,14.864,80.528,20.467,201.251,158.708,106.69200000000001,24.416,27.6,88.426,13.255,3.907,24.574,23.514,5.094,14.665000000000001,12.363,5.1000000000000005,554.5600000000001,412.413,125.294,16.853,171.47,362.943,3.866,301.528,250.066,93.018,151.136,12.092,53.309000000000005,35.03,19.457,78.81700000000001,19.343,9.207,31.241,25.385,56.284,10.15,12.814,5.832
2024Q1,171.435,141.831,125.022,41.105000000000004,9.599,4.547,25.247,10.69,37.212,51.142,120.992,73.575,168.011,66.65,27.993000000000002,47.68,5.881,15.279,54.805,39.437,60.643,27.682000000000002,41.707,12.032,88.84700000000001,99.583,61.548,29.984,5.0120000000000005,26.552,17.467,14.353,62.875,19.583000000000002,234.067,160.335,110.527,21.794,28.014,84.086,12.559000000000001,4.214,26.818,22.981,5.4350000000000005,13.658,12.505,5.517,576.631,446.652,110.633,19.346,178.121,402.641,4.006,334.591,261.038,97.368,150.32500000000002,12.245000000000001,58.34,34.684,19.746,80.7,19.522000000000002,9.914,32.094,27.029,55.937,10.44,14.246,6.783
2024Q2,171.435,141.831,125.022,41.105000000000004,9.599,4.547,25.247,10.69,37.212,51.142,120.992,73.575,168.011,66.65,27.993000000000002,47.68,5.881,15.279,54.805,39.437,60.643,27.682000000000002,41.707,12.032,88.84700000000001,99.583,61.548,29.984,5.0120000000000005,26.552,17.467,14.353,62.875,19.583000000000002,234.067,160.335,110.527,21.794,28.014,84.086,12.559000000000001,4.214,26.818,22.981,5.4350000000000005,13.658,12.505,5.517,576.631,446.652,110.633,19.346,178.121,402.641,4.006,334.591,261.038,97.368,150.32500000000002,12.245000000000001,58.34,34.684,19.746,80.7,19.522000000000002,9.914,32.094,27.029,55.937,10.44,14.246,6.783
2024Q3,171.435,141.831,125.022,41.105000000000004,9.599,4.547,25.247,10.69,37.212,51.142,120.992,73.575,168.011,66.65,27.993000000000002,47.68,5.881,15.279,54.805,39.437,60.643,27.682000000000002,41.707,12.032,88.84700000000001,99.583,61.548,29.984,5.0120000000000005,26.552,17.467,14.353,62.875,19.583000000000002,234.067,160.335,110.527,21.794,28.014,84.086,12.559000000000001,4.214,26.818,22.981,5.4350000000000005,13.658,12.505,5.517,576.631,446.652,110.633,19.346,178.121,402.641,4.006,334.591,261.038,97.368,150.32500000000002,12.245000000000001,58.34,34.684,19.746,80.7,19.522000000000002,9.914,32.094,27.029,55.937,10.44,14.246,6.783
2024Q4,171.435,141.831,125.022,41.105000000000004,9.599,4.547,25.247,10.69,37.212,51.142,120.992,73.575,168.011,66.65,27.993000000000002,47.68,5.881,15.279,54.805,39.437,60.643,27.682000000000002,41.707,12.032,88.84700000000001,99.583,61.548,29.984,5.0120000000000005,26.552,17.467,14.353,62.875,19.583000000000002,234.067,160.335,110.527,21.794,28.014,84.086,12.559000000000001,4.214,26.818,22.981,5.4350000000000005,13.658,12.505,5.517,576.631,446.652,110.633,19.346,178.121,402.641,4.006,334.591,261.038,97.368,150.32500000000002,12.245000000000001,58.34,34.684,19.746,80.7,19.522000000000002,9.914,32.094,27.029,55.937,10.44,14.246,6.783
